8.7,8.941,112.2133,12
8.8,8.941,111.3192,12
8.9,8.941,110.4251,12
9,8.941,109.531,12
9.1,8.941,108.6369,12
9.2,8.941,107.7428,12
9.3,8.941,106.8487,12
9.4,8.941,105.9546,12
9.5,8.941,105.0605,12
9.6,8.941,104.1664,12
9.7,8.941,103.2723,12
9.8,8.941,102.3782,12
9.9,8.941,101.4841,12
10,8.941,100.59,12
10.1,8.941,99.6959,12
10.2,8.941,98.8018,12
10.3,8.941,97.9077,12
10.4,8.941,97.0136,12
10.5,8.941,96.1195,12
10.6,8.941,95.2254,12
10.7,8.941,94.3313,12
10.8,8.941,93.4372,12
10.9,8.941,92.5431,12
11,8.941,91.649,12
11.1,8.941,90.7549,12
11.2,8.941,89.8608,12
11.3,8.941,88.9667,12
11.4,8.941,88.0726,12
11.5,8.941,87.1785,12
11.6,8.941,86.2844,12
11.7,8.941,85.3903,12
11.8,8.941,84.4962,12
11.9,8.941,83.6021,12
12,8.941,82.708,12
12.1,8.941,81.8139,12
12.2,8.941,80.9198,12
12.3,8.941,80.0257,12
12.4,8.941,79.1316,12
12.5,8.941,78.2375,12
12.6,8.941,77.3434,12
12.7,8.941,76.4493,12
12.8,8.941,75.5552,12
12.9,8.941,74.6611,12
13,8.941,73.767,12
13.1,8.941,72.8729,12
13.2,8.941,71.9788,12
13.3,8.941,71.0847,12
13.4,8.941,70.1906,12
13.5,8.941,69.2965,12
13.6,8.941,68.4024,12
13.7,8.941,67.5083,12
13.8,8.941,66.6142,12
13.9,8.941,65.7201,12
14,8.941,64.826,12
14.1,8.941,63.9319,12
14.2,8.941,63.0378,12
14.3,8.941,62.1437,12
14.4,8.941,61.2496,12
14.5,8.941,60.3555,12
14.6,8.941,59.4614,12
14.7,8.941,58.5673,12
14.8,8.941,57.6732,12
14.9,8.941,56.7791,12
15,8.941,55.885,12
15.1,8.941,54.9909,12
15.2,8.941,54.0968,12
15.3,8.941,53.2027,12
15.4,8.941,52.3086,12
15.5,8.941,51.4145,12
15.6,8.941,50.5204,12
15.7,8.941,49.6263,12
15.8,8.941,48.7322,12
15.9,8.941,47.8381,12
16,8.941,46.944,12
16.1,4.47,46.0499,12
16.2,4.47,45.1558,12
16.3,4.47,44.2617,12
16.4,4.47,43.3676,12
16.5,4.47,42.4735,12
16.6,4.47,41.5794,12
16.7,4.47,40.6853,12
16.8,4.47,39.7912,12
16.9,4.47,38.8971,12
17,4.47,38.003,12
17.1,4.47,37.1089,12
17.2,4.47,36.2148,12
17.3,4.47,35.3207,12
17.4,4.47,34.4266,12
17.5,4.47,33.5325,12
17.6,4.47,32.6384,12
17.7,4.47,31.7443,12
17.8,4.47,30.8502,12
17.9,4.47,29.9561,12
18,4.47,29.062,12
18.1,4.47,28.1679,12
18.2,4.47,27.2738,12
18.3,4.47,26.3797,12
18.4,4.47,25.4856,12
18.5,4.47,24.5915,12
18.6,4.47,23.6974,12
18.7,4.47,22.8033,12
18.8,4.47,21.9092,12
18.9,4.47,21.0151,12
19,4.47,20.121,12
19.1,4.47,19.2269,12
19.2,4.47,18.3328,12
19.3,4.47,17.4387,12
19.4,4.47,16.5446,12
19.5,4.47,15.6505,12
19.6,4.47,14.7564,12
19.7,4.47,13.8623,12
19.8,4.47,12.9682,12
19.9,4.47,12.0741,12
20,4.47,11.18,12
20.1,4.47,10.2859,12
20.2,4.47,9.3918,12
20.3,4.47,8.4977,12
20.4,4.47,7.6036,12
20.5,4.47,6.7095,12
20.6,4.47,5.8154,12
20.7,4.47,4.9213,12
20.8,4.47,4.0272,12
20.9,4.47,3.1331,12
21,4.47,2.239,12
21.1,4.47,1.3449,12
21.2,4.47,0.4508,12
21.3,4.47,-0.4433,12
21.4,4.47,-1.3374,12
21.5,4.47,-2.2315,12
21.6,4.47,-3.1256,12
21.7,4.47,-4.0197,12
21.8,4.47,-4.9138,12
21.9,4.47,-5.8079,12
22,4.47,-6.702,12
22.1,4.47,-7.5961,12
22.2,4.47,-8.4902,12
22.3,4.47,-9.3843,12
22.4,4.47,-10.2784,12
22.5,4.47,-11.1725,12
22.6,4.47,-12.0666,12
22.7,4.47,-12.9607,12
22.8,4.47,-13.8548,12
22.9,4.47,-14.7489,12
23,4.47,-15.643,12
23.1,4.47,-16.5371,12
23.2,4.47,-17.4312,12
23.3,4.47,-18.3253,12
23.4,4.47,-19.2194,12
23.5,4.47,-20.1135,12
23.6,4.47,-21.0076,12
23.7,4.47,-21.9017,12
23.8,4.47,-22.7958,12
23.9,4.47,-23.6899,12
24,4.47,-24.584,12
24.1,0,-25.4781,12
24.2,0,-26.3722,12
24.3,0,-27.2663,12
24.4,0,-28.1604,12
24.5,0,-29.0545,12
24.6,0,-29.9486,12
24.7,0,-30.8427,12
24.8,0,-31.7368,12
24.9,0,-32.6309,12
25,0,-33.525,12
25.1,0,-34.4191,12
25.2,0,-35.3132,12
25.3,0,-36.2073,12
25.4,0,-37.1014,12
25.5,0,-37.9955,12
25.6,0,-38.8896,12
25.7,0,-39.7837,12
25.8,0,-40.6778,12
25.9,0,-41.5719,12
26,0,-42.466,12
26.1,0,-43.3601,12
26.2,0,-44.2542,12
26.3,0,-45.1483,12
26.4,0,-46.0424,12
26.5,0,-46.9365,12
26.6,0,-47.8306,12
26.7,0,-48.7247,12
26.8,0,-49.6188,12
26.9,0,-50.5129,12
27,0,-51.407,12
